nearest_station,day_type,ridership,ridership_share_within_day_type,crime_share_within_day_type,station_day_share,hour,hour_share,system_expected_crimes_this_hour,estimated_station_agents,baseline_expected_count,baseline_prob,baseline_rate_per_agent,lookup_key
CTC/Arena,Weekday,2565.676470588235,0.36049971485011034,0.3613149157683322,0.3607442751255769,23,0.034471844157338935,0.3595438175270108,88.44359945226903,0.1297033738296642,0.12164406436022679,0.0014665094436784216,CTC/Arena | Weekday | 23
East/West,Weekday,740.3823529411765,0.10403011844051939,0.12067057425093249,0.10902225518364334,0,0.03162316922280091,0.32983193277310924,23.41323643663433,0.03595902114250421,0.035320175849800406,0.0015358415415922457,East/West | Weekday | 0
East/West,Weekday,740.3823529411765,0.10403011844051939,0.12067057425093249,0.10902225518364334,1,0.03392512876586194,0.3538415366146459,25.117566659501254,0.0385766022993744,0.03784200159822293,0.001535841541592246,East/West | Weekday | 1
East/West,Weekday,740.3823529411765,0.10403011844051939,0.12067057425093249,0.10902225518364334,2,0.038644145829137055,0.4030612244897959,28.611443616378445,0.043942643670958285,0.04299115358679173,0.0015358415415922457,East/West | Weekday | 2
East/West,Weekday,740.3823529411765,0.10403011844051939,0.12067057425093249,0.10902225518364334,3,0.019048715218830028,0.19867947178871548,14.103332594223772,0.021660484073100807,0.021427580420878445,0.001535841541592246,East/West | Weekday | 3
East/West,Weekday,740.3823529411765,0.10403011844051939,0.12067057425093249,0.10902225518364334,4,0.010905533335251632,0.1137454981992797,8.07426443083204,0.012400790730672516,0.012324217773859836,0.0015358415415922457,East/West | Weekday | 4
East/West,Weekday,740.3823529411765,0.10403011844051939,0.12067057425093249,0.10902225518364334,5,0.008747446263631917,0.09123649459783914,6.476454846894302,0.009946808396106715,0.009897502511618583,0.0015358415415922455,East/West | Weekday | 5
East/West,Weekday,740.3823529411765,0.10403011844051939,0.12067057425093249,0.10902225518364334,6,0.017235922078669468,0.1797719087635054,12.761172543716073,0.019599138912065533,0.019408324422274692,0.0015358415415922457,East/West | Weekday | 6
East/West,Weekday,740.3823529411765,0.10403011844051939,0.12067057425093249,0.10902225518364334,7,0.042845221995223434,0.44687875150060025,31.721846273110575,0.048719729282246375,0.04755196441163756,0.0015358415415922455,East/West | Weekday | 7
East/West,Weekday,740.3823529411765,0.10403011844051939,0.12067057425093249,0.10902225518364334,8,0.048139728944263806,0.5021008403361344,35.64180578570449,0.05474016594304781,0.05326889101753618,0.0015358415415922457,East/West | Weekday | 8
East/West,Weekday,740.3823529411765,0.10403011844051939,0.12067057425093249,0.10902225518364334,9,0.05717492015077835,0.5963385354141657,42.331301910457164,0.0650141719837633,0.0629458166333704,0.0015358415415922457,East/West | Weekday | 9
East/West,Weekday,740.3823529411765,0.10403011844051939,0.12067057425093249,0.10902225518364334,10,0.056915949702183985,0.5936374549819928,42.13956476038463,0.0647196941036154,0.06266983427051265,0.0015358415415922457,East/West | Weekday | 10
East/West,Weekday,740.3823529411765,0.10403011844051939,0.12067057425093249,0.10902225518364334,11,0.05599516588495957,0.5840336134453782,41.45783267123786,0.06367266164086732,0.061687905192576054,0.0015358415415922457,East/West | Weekday | 11
East/West,Weekday,740.3823529411765,0.10403011844051939,0.12067057425093249,0.10902225518364334,12,0.05760653756510229,0.6008403361344538,42.650863827244706,0.06550496845067645,0.06340560667497941,0.0015358415415922455,East/West | Weekday | 12
East/West,Weekday,740.3823529411765,0.10403011844051939,0.12067057425093249,0.10902225518364334,13,0.05743389059937272,0.5990396158463386,42.52303906052969,0.0653086498639112,0.06322171773749197,0.0015358415415922457,East/West | Weekday | 13
East/West,Weekday,740.3823529411765,0.10403011844051939,0.12067057425093249,0.10902225518364334,14,0.05898771329093891,0.6152460984393757,43.67346196096486,0.06707551714479856,0.06487541926809093,0.0015358415415922455,East/West | Weekday | 14
East/West,Weekday,740.3823529411765,0.10403011844051939,0.12067057425093249,0.10902225518364334,15,0.062066584179783044,0.6473589435774311,45.95300363404937,0.07057653194211246,0.06814357998486897,0.001535841541592246,East/West | Weekday | 15
East/West,Weekday,740.3823529411765,0.10403011844051939,0.12067057425093249,0.10902225518364334,16,0.05285874600753892,0.5513205282112845,39.13568274258168,0.0601062073146317,0.05833548338651773,0.001535841541592246,East/West | Weekday | 16
East/West,Weekday,740.3823529411765,0.10403011844051939,0.12067057425093249,0.10902225518364334,17,0.05006762006157742,0.5222088835534213,37.069182347355536,0.05693239016192659,0.05534206462244062,0.0015358415415922457,East/West | Weekday | 17
