centroid_id,nearest_station,centroid_crime_count,n_centroids_in_station,uniform_share_in_station,crime_share_in_station,location_share_raw,location_share_in_station,nearest_tree_dist_m,trees_within_10m,trees_within_25m,trees_within_50m,env_within_10m,env_within_25m,env_within_50m,min_station_dist_m,mean_station_dist_m,num_stations_in_radius_from_list,lat,lon
131,9th Street,358,39,0.02564102564102564,0.095492131234996,0.05358146787861379,0.05358146787861379,4.288698113358846,1.0,9.0,22.0,1.0,2.0,3.0,345.45,345.45,1.0,35.230244,-80.838738
132,9th Street,4,39,0.02564102564102564,0.0010669511869831954,0.01581139585940866,0.01581139585940866,8.419599292552121,1.0,6.0,13.0,0.0,0.0,0.0,419.41,419.41,1.0,35.231934,-80.838719
133,7th Street,31,20,0.05,0.00819672131147541,0.033278688524590164,0.033278688524590164,6.5824473138155914,2.0,8.0,29.0,0.0,0.0,0.0,372.02,372.02,0.0,35.225754,-80.838332
134,CTC/Arena,2313,17,0.058823529411764705,0.18698464025869038,0.11008797375053497,0.11008797375053497,18.6790933041779,0.0,6.0,35.0,0.0,0.0,1.0,460.12,460.12,0.0,35.222915,-80.83802
135,7th Street,130,20,0.05,0.03437334743521946,0.04374933897408778,0.04374933897408778,25.29653094558796,0.0,0.0,12.0,0.0,0.0,0.0,372.02,372.02,0.0,35.224565,-80.837927
136,7th Street,128,20,0.05,0.033844526705446853,0.04353781068217874,0.04353781068217874,29.021700682103784,0.0,0.0,29.0,0.0,0.0,6.0,372.02,372.02,0.0,35.226161,-80.837768
137,7th Street,303,20,0.05,0.08011634056054998,0.06204653622421999,0.06204653622421999,17.797036599817208,0.0,4.0,14.0,0.0,0.0,4.0,372.02,372.02,0.0,35.229332,-80.837656
138,9th Street,40,39,0.02564102564102564,0.010669511869831956,0.019652420132548167,0.019652420132548167,20.652680925675405,0.0,1.0,13.0,0.0,0.0,2.0,282.59,282.59,1.0,35.231011,-80.837663
139,9th Street,702,39,0.02564102564102564,0.18724993331555081,0.09028458871083571,0.09028458871083571,3.3962442207255514,1.0,5.0,17.0,0.0,0.0,2.0,409.9,409.9,1.0,35.232696,-80.837638
140,9th Street,319,39,0.02564102564102564,0.08508935716190984,0.04942035824937932,0.04942035824937932,7.627697418741734,1.0,8.0,23.0,0.0,0.0,2.0,411.0,411.0,1.0,35.23278,-80.837512
141,CTC/Arena,57,17,0.058823529411764705,0.004607922392886015,0.03713728660421323,0.03713728660421323,8.155818121556875,1.0,2.0,9.0,0.0,0.0,0.0,508.14,508.14,1.0,35.222096,-80.837071
142,7th Street,53,20,0.05,0.014013749338974087,0.03560549973558964,0.03560549973558964,18.50803836215405,0.0,4.0,39.0,0.0,0.0,0.0,372.02,372.02,0.0,35.223718,-80.836913
143,7th Street,347,20,0.05,0.09175039661554733,0.06670015864621893,0.06670015864621893,16.127524113292793,0.0,8.0,23.0,0.0,2.0,2.0,372.02,372.02,0.0,35.225305,-80.836821
144,7th Street,97,20,0.05,0.025647805393971445,0.040259122157588575,0.040259122157588575,16.158701393120445,0.0,12.0,44.0,0.0,3.0,45.0,372.02,372.02,0.0,35.2269,-80.83673
145,7th Street,44,20,0.05,0.011634056054997356,0.034653622421998945,0.034653622421998945,17.69024432529131,0.0,4.0,10.0,0.0,4.0,16.0,372.02,372.02,0.0,35.228535,-80.83672
146,9th Street,189,39,0.02564102564102564,0.05041344358495599,0.03554999281859778,0.03554999281859778,5.303800906159705,2.0,7.0,10.0,0.0,0.0,0.0,268.9,268.9,1.0,35.231598,-80.836839
147,9th Street,14,39,0.02564102564102564,0.0037343291544411844,0.016878347046391858,0.016878347046391858,11.86022750701815,0.0,3.0,7.0,0.0,0.0,0.0,468.78,468.78,1.0,35.233639,-80.836869
148,9th Street,137,39,0.02564102564102564,0.036543078154174444,0.030001846646285163,0.030001846646285163,100.46937843034114,0.0,0.0,0.0,0.0,0.0,2.0,150.23,150.23,1.0,35.23009,-80.836581
149,9th Street,121,39,0.02564102564102564,0.032275273406241665,0.028294724747112053,0.028294724747112053,14.886943283811481,0.0,2.0,7.0,0.0,0.0,1.0,274.15,274.15,1.0,35.23185,-80.836487
150,7th Street,140,20,0.05,0.0370174510840825,0.044806980433633,0.044806980433633,10.283919716657852,0.0,6.0,21.0,0.0,0.0,0.0,365.85,365.85,1.0,35.224467,-80.835845
151,7th Street,137,20,0.05,0.03622421998942359,0.04448968799576943,0.04448968799576943,16.243057849034358,0.0,10.0,39.0,0.0,0.0,0.0,372.02,372.02,0.0,35.226069,-80.835717
152,7th Street,38,20,0.05,0.010047593865679535,0.034019037546271814,0.034019037546271814,17.17560157744563,0.0,2.0,10.0,0.0,8.0,24.0,372.02,372.02,0.0,35.227647,-80.835655
153,9th Street,237,39,0.02564102564102564,0.06321685782875433,0.04067135851611712,0.04067135851611712,42.37606132001881,0.0,0.0,2.0,0.0,4.0,19.0,409.9,409.9,0.0,35.229334,-80.835683
154,9th Street,19,39,0.02564102564102564,0.005068018138170179,0.017411822639883456,0.017411822639883456,55.455054245114205,0.0,0.0,0.0,0.0,0.0,0.0,125.21,125.21,1.0,35.230593,-80.835842
155,9th Street,20,39,0.02564102564102564,0.005334755934915978,0.017518517758581775,0.017518517758581775,26.445336606934628,0.0,0.0,9.0,0.0,0.0,0.0,317.91,317.91,1.0,35.232532,-80.835541
156,7th Street,159,20,0.05,0.042041248016922265,0.046816499206768905,0.046816499206768905,7.65572414266574,1.0,6.0,21.0,0.0,0.0,0.0,372.02,372.02,1.0,35.22524,-80.83476
157,7th Street,103,20,0.05,0.027234267583289264,0.040893707033315706,0.040893707033315706,5.828788271618265,2.0,16.0,34.0,0.0,0.0,0.0,372.02,372.02,0.0,35.226813,-80.834672
158,9th Street,21,39,0.02564102564102564,0.005601493731661776,0.017625212877280094,0.017625212877280094,14.080922025858111,0.0,6.0,24.0,0.0,0.0,2.0,409.9,409.9,0.0,35.228386,-80.834577
159,9th Street,44,39,0.02564102564102564,0.01173646305681515,0.020079200607341446,0.020079200607341446,86.57363495220063,0.0,0.0,0.0,0.0,0.0,1.0,217.32,217.32,1.0,35.231604,-80.834435
160,9th Street,23,39,0.02564102564102564,0.006134969325153374,0.017838603114676735,0.017838603114676735,6.524697905148198,2.0,10.0,26.0,0.0,0.0,0.0,409.9,409.9,0.0,35.22806,-80.834181
161,7th Street,134,20,0.05,0.035430988894764676,0.04417239555790587,0.04417239555790587,3.2277360675876254,2.0,10.0,20.0,0.0,0.0,0.0,498.11,498.11,1.0,35.224416,-80.833784
162,7th Street,96,20,0.05,0.02538339502908514,0.040153358011634055,0.040153358011634055,9.332043812651035,2.0,18.0,47.0,0.0,0.0,0.0,372.02,372.02,0.0,35.225987,-80.833699
163,9th Street,93,39,0.02564102564102564,0.024806615097359295,0.025307261423559102,0.025307261423559102,8.035058607563585,4.0,16.0,55.0,0.0,0.0,0.0,409.9,409.9,0.0,35.227445,-80.833772
164,9th Street,50,39,0.02564102564102564,0.013336889837289943,0.02071937131953136,0.02071937131953136,136.94743667401417,0.0,0.0,0.0,0.0,0.0,0.0,293.32,293.32,1.0,35.232139,-80.833753
165,9th Street,5,39,0.02564102564102564,0.0013336889837289945,0.01591809097810698,0.01591809097810698,6.92425791111578,2.0,11.0,44.0,0.0,0.0,0.0,409.9,409.9,0.0,35.22758,-80.83358
166,9th Street,13,39,0.02564102564102564,0.0034675913576953854,0.01677165192769354,0.01677165192769354,19.947789538485583,0.0,3.0,10.0,0.0,0.0,0.0,150.86,150.86,1.0,35.229178,-80.833469
167,9th Street,15,39,0.02564102564102564,0.0040010669511869835,0.016985042165090176,0.016985042165090176,4.678201725987232,1.0,13.0,44.0,0.0,0.0,3.0,397.9,397.9,1.0,35.226548,-80.832911
168,9th Street,33,39,0.02564102564102564,0.008802347292611363,0.018905554301659928,0.018905554301659928,9.274434607499474,2.0,19.0,49.0,0.0,0.0,3.0,381.8,381.8,1.0,35.226699,-80.832944
169,9th Street,23,39,0.02564102564102564,0.006134969325153374,0.017838603114676735,0.017838603114676735,9.272248271663,2.0,18.0,47.0,0.0,1.0,3.0,412.69,412.69,1.0,35.226505,-80.832675
170,9th Street,157,39,0.02564102564102564,0.041877834089090425,0.032135749020251556,0.032135749020251556,9.450873679644955,2.0,4.0,9.0,0.0,0.0,1.0,265.53,265.53,1.0,35.22815,-80.832776
171,9th Street,533,39,0.02564102564102564,0.14217124566551081,0.07225311365081971,0.07225311365081971,41.98198762043084,0.0,0.0,1.0,0.0,1.0,1.0,417.26,417.26,1.0,35.232917,-80.832622
172,9th Street,19,39,0.02564102564102564,0.005068018138170179,0.017411822639883456,0.017411822639883456,40.59508146313144,0.0,0.0,4.0,0.0,1.0,5.0,303.64,303.64,1.0,35.227882,-80.832505
173,9th Street,12,39,0.02564102564102564,0.0032008535609495867,0.01666495680899522,0.01666495680899522,13.015250553574447,0.0,4.0,8.0,0.0,0.0,0.0,239.25,239.25,1.0,35.229947,-80.832388
174,9th Street,35,39,0.02564102564102564,0.00933582288610296,0.01911894453905657,0.01911894453905657,35.768899231695,0.0,0.0,8.0,1.0,2.0,5.0,353.75,353.75,1.0,35.227552,-80.832126
175,9th Street,94,39,0.02564102564102564,0.025073352894105096,0.02541395654225742,0.02541395654225742,12.737353586967913,0.0,1.0,1.0,0.0,0.0,0.0,316.64,316.64,1.0,35.231461,-80.832261
176,9th Street,56,39,0.02564102564102564,0.014937316617764738,0.02135954203172128,0.02135954203172128,13.243368030097216,0.0,11.0,24.0,0.0,3.0,3.0,520.83,520.83,1.0,35.225767,-80.831872
177,9th Street,11,39,0.02564102564102564,0.0029341157642037877,0.0165582616902969,0.0165582616902969,2.827237487452765,1.0,7.0,16.0,0.0,1.0,3.0,390.9,390.9,1.0,35.227292,-80.831863
178,9th Street,3,39,0.02564102564102564,0.0008002133902373967,0.015704700740710342,0.015704700740710342,71.44661820886844,0.0,0.0,0.0,0.0,0.0,0.0,290.04,290.04,1.0,35.230298,-80.831897
179,9th Street,113,39,0.02564102564102564,0.030141371032275273,0.027441163797525495,0.027441163797525495,2.638671068260564,1.0,5.0,13.0,0.0,0.0,2.0,396.53,396.53,1.0,35.22752,-80.831546
180,9th Street,9,39,0.02564102564102564,0.00240064017071219,0.01634487145290026,0.01634487145290026,39.44185634585603,0.0,0.0,3.0,0.0,0.0,0.0,312.82,312.82,1.0,35.23045,-80.831686
181,9th Street,53,39,0.02564102564102564,0.01413710322752734,0.02103945667562632,0.02103945667562632,13.158830080869748,0.0,4.0,5.0,0.0,0.0,1.0,337.83,337.83,1.0,35.230929,-80.831603
182,9th Street,8,39,0.02564102564102564,0.002133902373966391,0.01623817633420194,0.01623817633420194,33.23417817303384,0.0,0.0,5.0,0.0,0.0,0.0,331.36,331.36,1.0,35.229132,-80.831425
183,9th Street,70,39,0.02564102564102564,0.01867164577220592,0.022853273693497753,0.022853273693497753,11.128981686587776,0.0,3.0,4.0,0.0,0.0,1.0,351.67,351.67,1.0,35.230711,-80.831337
