OBJECTID,Tree_ID,Common,DBH,Active,Location,geometry,index_right,name,lat,lon,Deciduous
1773515,110538493,OAK: WILLOW,4.0,1,,POINT (513044.8853075641 3896844.7297422523),7,East/West,35.21194,-80.85917,1
1773516,110538494,DOGWOOD: KOUSA,4.0,1,,POINT (513027.1038627038 3896859.9332211586),6,Bland,35.21583,-80.85528,1
1773516,110538494,DOGWOOD: KOUSA,4.0,1,,POINT (513027.1038627038 3896859.9332211586),7,East/West,35.21194,-80.85917,1
1773517,110538495,ELM: CHINESE,4.0,1,,POINT (513028.36822314374 3896871.965784069),6,Bland,35.21583,-80.85528,1
1773517,110538495,ELM: CHINESE,4.0,1,,POINT (513028.36822314374 3896871.965784069),7,East/West,35.21194,-80.85917,1
1773518,110538496,ELM: AMERICAN,4.0,1,,POINT (513020.3517802575 3896882.2678574002),6,Bland,35.21583,-80.85528,1
1773518,110538496,ELM: AMERICAN,4.0,1,,POINT (513020.3517802575 3896882.2678574002),7,East/West,35.21194,-80.85917,1
1773519,110538497,ELM: AMERICAN,4.0,1,,POINT (513027.2209068078 3896891.68773212),6,Bland,35.21583,-80.85528,1
1773519,110538497,ELM: AMERICAN,4.0,1,,POINT (513027.2209068078 3896891.68773212),7,East/West,35.21194,-80.85917,1
1773520,110538498,ELM: AMERICAN,4.0,1,,POINT (513036.0941995178 3896903.1323535894),6,Bland,35.21583,-80.85528,1
1773520,110538498,ELM: AMERICAN,4.0,1,,POINT (513036.0941995178 3896903.1323535894),7,East/West,35.21194,-80.85917,1
1773521,110538499,ELM: AMERICAN,4.0,1,,POINT (513042.8888591138 3896912.47143338),6,Bland,35.21583,-80.85528,1
1773521,110538499,ELM: AMERICAN,4.0,1,,POINT (513042.8888591138 3896912.47143338),7,East/West,35.21194,-80.85917,1
1773522,110538500,ELM: AMERICAN,4.0,1,,POINT (513050.3801852414 3896923.060466416),6,Bland,35.21583,-80.85528,1
1773522,110538500,ELM: AMERICAN,4.0,1,,POINT (513050.3801852414 3896923.060466416),7,East/West,35.21194,-80.85917,1
1773523,110538501,ELM: AMERICAN,4.0,1,,POINT (513060.1328178816 3896935.9344100025),6,Bland,35.21583,-80.85528,1
1773523,110538501,ELM: AMERICAN,4.0,1,,POINT (513060.1328178816 3896935.9344100025),7,East/West,35.21194,-80.85917,1
1773524,110538502,ELM: AMERICAN,4.0,1,,POINT (513065.85287787067 3896947.4507897333),6,Bland,35.21583,-80.85528,1
1773524,110538502,ELM: AMERICAN,4.0,1,,POINT (513065.85287787067 3896947.4507897333),7,East/West,35.21194,-80.85917,1
1773525,110538503,ELM: AMERICAN,4.0,1,,POINT (513068.555394087 3896954.319380668),6,Bland,35.21583,-80.85528,1
1773525,110538503,ELM: AMERICAN,4.0,1,,POINT (513068.555394087 3896954.319380668),7,East/West,35.21194,-80.85917,1
1773526,110538504,ELM: AMERICAN,4.0,1,,POINT (513071.8502753837 3896964.0711127776),6,Bland,35.21583,-80.85528,1
1773526,110538504,ELM: AMERICAN,4.0,1,,POINT (513071.8502753837 3896964.0711127776),7,East/West,35.21194,-80.85917,1
1773527,110538505,ELM: AMERICAN,4.0,1,,POINT (513076.81103071687 3896980.1659832406),6,Bland,35.21583,-80.85528,1
1773527,110538505,ELM: AMERICAN,4.0,1,,POINT (513076.81103071687 3896980.1659832406),7,East/West,35.21194,-80.85917,1
1773528,110538506,ELM: AMERICAN,4.0,1,1425 CAMDEN RD,POINT (513079.74557379674 3896992.972948135),6,Bland,35.21583,-80.85528,1
1773528,110538506,ELM: AMERICAN,4.0,1,1425 CAMDEN RD,POINT (513079.74557379674 3896992.972948135),7,East/West,35.21194,-80.85917,1
1773529,110538507,ELM: AMERICAN,4.0,1,1425 CAMDEN RD,POINT (513080.9167866612 3896999.0329382746),6,Bland,35.21583,-80.85528,1
1773529,110538507,ELM: AMERICAN,4.0,1,1425 CAMDEN RD,POINT (513080.9167866612 3896999.0329382746),7,East/West,35.21194,-80.85917,1
1773530,110538508,CAROLINA SILVERBELL,4.0,1,1425 CAMDEN RD,POINT (513089.7794901518 3896977.806855306),6,Bland,35.21583,-80.85528,1
1773530,110538508,CAROLINA SILVERBELL,4.0,1,1425 CAMDEN RD,POINT (513089.7794901518 3896977.806855306),7,East/West,35.21194,-80.85917,1
1773531,110538509,CAROLINA SILVERBELL,4.0,1,1425 CAMDEN RD,POINT (513090.8407358738 3896982.4859229727),6,Bland,35.21583,-80.85528,1
1773531,110538509,CAROLINA SILVERBELL,4.0,1,1425 CAMDEN RD,POINT (513090.8407358738 3896982.4859229727),7,East/West,35.21194,-80.85917,1
1773532,110538510,CAROLINA SILVERBELL,4.0,1,1425 CAMDEN RD,POINT (513091.8996541132 3896988.7445369754),6,Bland,35.21583,-80.85528,1
1773532,110538510,CAROLINA SILVERBELL,4.0,1,1425 CAMDEN RD,POINT (513091.8996541132 3896988.7445369754),7,East/West,35.21194,-80.85917,1
1773554,110538532,OAK: WILLOW,5.0,1,,POINT (513838.36783111125 3897148.709164099),5,Carson,35.21889,-80.85083,1
1773555,110538533,OAK: WILLOW,30.0,1,,POINT (513853.2259506624 3897130.0827068067),5,Carson,35.21889,-80.85083,1
1773556,110538534,OAK: WILLOW,5.0,1,,POINT (513861.6561884451 3897120.1369442446),5,Carson,35.21889,-80.85083,1
1773557,110538535,OAK: WILLOW,33.0,1,,POINT (513896.6350353515 3897073.7145867483),5,Carson,35.21889,-80.85083,1
1773558,110538536,OAK: WILLOW,21.0,1,,POINT (513903.4833524907 3897065.159754879),5,Carson,35.21889,-80.85083,1
1773559,110538537,OAK: WILLOW,43.0,1,,POINT (513919.4169574158 3897043.989438859),5,Carson,35.21889,-80.85083,1
1773560,110538538,OAK: WILLOW,26.0,1,,POINT (513956.2970866098 3896996.3307733177),5,Carson,35.21889,-80.85083,1
1773577,110538555,OAK: WILLOW,27.0,1,,POINT (513757.7752032776 3897266.568797467),5,Carson,35.21889,-80.85083,1
1773578,110538556,OAK: WILLOW,4.0,1,,POINT (513775.65001595294 3897243.664615244),5,Carson,35.21889,-80.85083,1
1773579,110538557,OAK: WILLOW,4.0,1,,POINT (513780.7891517441 3897235.2287362623),5,Carson,35.21889,-80.85083,1
1773580,110538558,OAK: WILLOW,2.0,1,,POINT (513785.37876902166 3897226.9742723205),5,Carson,35.21889,-80.85083,1
1773581,110538559,OAK: WILLOW,19.0,1,,POINT (513790.49842737557 3897217.8822450107),5,Carson,35.21889,-80.85083,1
1773582,110538560,OAK: WILLOW,4.0,1,,POINT (513796.10977818666 3897206.610272004),5,Carson,35.21889,-80.85083,1
1773583,110538561,OAK: WILLOW,4.0,1,,POINT (513800.75930093793 3897199.08486598),5,Carson,35.21889,-80.85083,1
1773584,110538562,OAK: WILLOW,4.0,1,,POINT (513806.96561329527 3897188.9344057785),5,Carson,35.21889,-80.85083,1
1773585,110538563,OAK: WILLOW,4.0,1,,POINT (513812.8412813039 3897177.705355743),5,Carson,35.21889,-80.85083,1
1774260,110539238,MAPLE: TRIDENT,4.0,1,618 E MOREHEAD ST,POINT (513926.28680270404 3896999.497259773),5,Carson,35.21889,-80.85083,1
1774261,110539239,MAPLE: TRIDENT,2.0,1,,POINT (513943.49378065596 3896996.9197499827),5,Carson,35.21889,-80.85083,1
1774262,110539240,CHERRY YOSHINO,3.0,1,700 E MOREHEAD ST,POINT (513934.8985017467 3896990.6495791413),5,Carson,35.21889,-80.85083,1
1774334,110539312,ELM: CHINESE,12.0,1,,POINT (513452.99530566536 3897025.8198548458),6,Bland,35.21583,-80.85528,1
1774335,110539313,ELM: CHINESE,15.0,1,,POINT (513445.68910917593 3897018.8416070677),6,Bland,35.21583,-80.85528,1
1774336,110539314,ELM: CHINESE,19.0,1,,POINT (513429.4514122907 3897003.4614580823),6,Bland,35.21583,-80.85528,1
1774337,110539315,ELM: CHINESE,19.0,1,,POINT (513421.2817292486 3896993.4581154604),6,Bland,35.21583,-80.85528,1
1774338,110539316,ELM: CHINESE,21.0,1,,POINT (513411.5985162856 3896984.384412786),6,Bland,35.21583,-80.85528,1
1774339,110539317,ELM: CHINESE,17.0,1,,POINT (513402.5356146205 3896977.660450737),6,Bland,35.21583,-80.85528,1
1774340,110539318,ELM: CHINESE,4.0,1,,POINT (513394.77549697267 3896970.337380034),6,Bland,35.21583,-80.85528,1
1774341,110539319,ELM: CHINESE,4.0,1,,POINT (513380.851520236 3896958.5366109665),6,Bland,35.21583,-80.85528,1
1774342,110539320,ELM: CHINESE,4.0,1,,POINT (513356.6082517551 3896941.112389835),6,Bland,35.21583,-80.85528,1
1774343,110539321,ELM: CHINESE,4.0,1,,POINT (513344.36422190664 3896930.3409021557),6,Bland,35.21583,-80.85528,1
1774344,110539322,ELM: CHINESE,4.0,1,,POINT (513330.6321480564 3896921.5914942147),6,Bland,35.21583,-80.85528,1
1774345,110539323,ELM: CHINESE,4.0,1,,POINT (513318.48929362156 3896911.123624856),6,Bland,35.21583,-80.85528,1
1774346,110539324,ELM: CHINESE,4.0,1,,POINT (513309.44862597564 3896903.0778004704),6,Bland,35.21583,-80.85528,1
1774347,110539325,ELM: CHINESE,4.0,1,,POINT (513271.3809088141 3896870.2828584085),6,Bland,35.21583,-80.85528,1
1774348,110539326,ELM: CHINESE,4.0,1,,POINT (513264.24993562116 3896863.8339063493),6,Bland,35.21583,-80.85528,1
1774349,110539327,ELM: CHINESE,4.0,1,,POINT (513242.1096387662 3896873.352240721),6,Bland,35.21583,-80.85528,1
1774350,110539328,ELM: CHINESE,4.0,1,,POINT (513247.2877012548 3896879.798342198),6,Bland,35.21583,-80.85528,1
1774351,110539329,ELM: CHINESE,4.0,1,,POINT (513256.38183194364 3896888.4612019775),6,Bland,35.21583,-80.85528,1
1774352,110539330,ELM: CHINESE,4.0,1,,POINT (513262.476564163 3896893.997535692),6,Bland,35.21583,-80.85528,1
1774353,110539331,ELM: CHINESE,4.0,1,,POINT (513268.11711485905 3896899.4749217313),6,Bland,35.21583,-80.85528,1
1774354,110539332,ELM: CHINESE,4.0,1,,POINT (513273.9077394546 3896904.3426729343),6,Bland,35.21583,-80.85528,1
1774355,110539333,ELM: CHINESE,4.0,1,,POINT (513282.38620573323 3896912.0231936797),6,Bland,35.21583,-80.85528,1
1774356,110539334,ELM: CHINESE,4.0,1,,POINT (513288.9067307534 3896918.481544857),6,Bland,35.21583,-80.85528,1
1774357,110539335,ELM: CHINESE,4.0,1,,POINT (513302.4137379023 3896928.1630547214),6,Bland,35.21583,-80.85528,1
1774358,110539336,ELM: CHINESE,4.0,1,,POINT (513308.99496783095 3896934.8542134413),6,Bland,35.21583,-80.85528,1
1774359,110539337,ELM: CHINESE,4.0,1,,POINT (513312.8353221152 3896937.83619452),6,Bland,35.21583,-80.85528,1
1774360,110539338,ELM: CHINESE,4.0,1,,POINT (513322.8812215629 3896944.7852483313),6,Bland,35.21583,-80.85528,1
1774361,110539339,ELM: CHINESE,4.0,1,,POINT (513329.58658850077 3896950.0796027877),6,Bland,35.21583,-80.85528,1
1774362,110539340,ELM: CHINESE,4.0,1,,POINT (513337.5925065429 3896956.3099999353),6,Bland,35.21583,-80.85528,1
1774363,110539341,CHERRY YOSHINO,4.0,1,,POINT (513350.958599377 3896964.811550351),6,Bland,35.21583,-80.85528,1
1774364,110539342,CHERRY YOSHINO,4.0,1,,POINT (513355.2862221369 3896968.5230006264),6,Bland,35.21583,-80.85528,1
1774365,110539343,CHERRY YOSHINO,4.0,1,,POINT (513358.8219499828 3896971.140068239),6,Bland,35.21583,-80.85528,1
1774366,110539344,CHERRY YOSHINO,4.0,1,,POINT (513359.25524185173 3896989.9729276164),6,Bland,35.21583,-80.85528,1
1774367,110539345,CHERRY YOSHINO,4.0,1,,POINT (513358.09345726535 3896991.4897154626),6,Bland,35.21583,-80.85528,1
1774368,110539346,MAPLE: AMUR,4.0,1,,POINT (513354.63687407895 3896994.9347333238),6,Bland,35.21583,-80.85528,1
1774369,110539347,MAPLE: AMUR,4.0,1,,POINT (513349.0322367975 3897001.9678260125),6,Bland,35.21583,-80.85528,1
1774370,110539348,MAPLE: AMUR,4.0,1,,POINT (513344.7198950572 3897006.4310317202),6,Bland,35.21583,-80.85528,1
1774371,110539349,MAPLE: AMUR,4.0,1,,POINT (513335.3644667389 3897018.7020928944),6,Bland,35.21583,-80.85528,1
1774372,110539350,MAPLE: AMUR,4.0,1,,POINT (513331.00768552657 3897025.6190374494),6,Bland,35.21583,-80.85528,1
1774373,110539351,MAPLE: AMUR,4.0,1,,POINT (513322.0866440345 3897037.6659664833),6,Bland,35.21583,-80.85528,1
1774374,110539352,MAPLE: AMUR,4.0,1,,POINT (513310.01226100296 3897054.569228192),6,Bland,35.21583,-80.85528,1
1774375,110539353,MAPLE: AMUR,12.0,1,,POINT (513306.3834131417 3897059.884048583),6,Bland,35.21583,-80.85528,1
1774376,110539354,MAPLE: AMUR,14.0,1,,POINT (513298.25401304796 3897068.4969607666),6,Bland,35.21583,-80.85528,1
1774377,110539355,MAPLE: AMUR,4.0,1,,POINT (513328.6334313539 3897030.8803413846),6,Bland,35.21583,-80.85528,1
1774378,110539356,REDBUD: EASTERN,4.0,1,,POINT (513334.8314597581 3897039.8458254444),6,Bland,35.21583,-80.85528,1
1774379,110539357,REDBUD: EASTERN,4.0,1,,POINT (513354.89299337013 3897014.3722819095),6,Bland,35.21583,-80.85528,1
1774380,110539358,REDBUD: EASTERN,4.0,1,,POINT (513360.3341441514 3897007.8204625007),6,Bland,35.21583,-80.85528,1
1774381,110539359,REDBUD: EASTERN,4.0,1,,POINT (513368.3966401969 3896998.597543051),6,Bland,35.21583,-80.85528,1
1774382,110539360,CRAPEMYRTLE: SPP,4.0,1,,POINT (513384.7866869271 3896993.612236236),6,Bland,35.21583,-80.85528,1
1774383,110539361,OAK: WILLOW,4.0,1,,POINT (513396.4273133491 3897004.2717734147),6,Bland,35.21583,-80.85528,1
1774384,110539362,OAK: WILLOW,40.0,1,,POINT (513402.0356191687 3897008.4710964155),6,Bland,35.21583,-80.85528,1
1774385,110539363,OAK: WILLOW,29.0,1,,POINT (513444.7193931667 3897050.845907974),6,Bland,35.21583,-80.85528,1
1774386,110539364,JAPANESE SNOWBELL,3.0,1,,POINT (513444.6934466313 3897059.1610241095),6,Bland,35.21583,-80.85528,1
1774387,110539365,JAPANESE SNOWBELL,3.0,1,,POINT (513440.0448054149 3897066.260575681),6,Bland,35.21583,-80.85528,1
1774388,110539366,JAPANESE SNOWBELL,3.0,1,,POINT (513434.6651915329 3897072.448059781),6,Bland,35.21583,-80.85528,1
1774389,110539367,JAPANESE SNOWBELL,4.0,1,,POINT (513430.6292334283 3897077.9086673693),6,Bland,35.21583,-80.85528,1
1774390,110539368,JAPANESE SNOWBELL,2.0,1,,POINT (513426.9665430248 3897083.225705928),6,Bland,35.21583,-80.85528,1
1774391,110539369,JAPANESE SNOWBELL,2.0,1,,POINT (513421.89214950637 3897089.292048299),6,Bland,35.21583,-80.85528,1
1774392,110539370,MAGNOLIA: SOUTHERN,2.0,1,,POINT (513402.63541705935 3897107.0704281507),6,Bland,35.21583,-80.85528,1
1774393,110539371,MAGNOLIA: SOUTHERN,2.0,1,,POINT (513397.3768079345 3897113.9868011484),6,Bland,35.21583,-80.85528,1
1774394,110539372,MAPLE: RED,2.0,1,,POINT (513396.0955668492 3897122.941080057),6,Bland,35.21583,-80.85528,1
1774395,110539373,ELM: CHINESE,2.0,1,,POINT (513417.9926131303 3897112.5428043096),6,Bland,35.21583,-80.85528,1
1774396,110539374,ELM: CHINESE,2.0,1,,POINT (513421.11019489967 3897109.0245605567),6,Bland,35.21583,-80.85528,1
1774397,110539375,ELM: CHINESE,2.0,1,,POINT (513424.3435185926 3897105.2209682288),6,Bland,35.21583,-80.85528,1
1774398,110539376,ELM: CHINESE,2.0,1,,POINT (513426.85152843647 3897101.276570424),6,Bland,35.21583,-80.85528,1
1774399,110539377,ELM: CHINESE,2.0,1,,POINT (513430.27548924094 3897096.969253385),6,Bland,35.21583,-80.85528,1
1774400,110539378,ELM: CHINESE,2.0,1,325 ARLINGTON AV,POINT (513433.20967754716 3897093.664699829),6,Bland,35.21583,-80.85528,1
1774401,110539379,ELM: CHINESE,17.0,1,,POINT (513447.00473541894 3897073.4765303438),6,Bland,35.21583,-80.85528,1
1774402,110539380,ELM: CHINESE,11.0,1,,POINT (513451.64890680055 3897069.3531878917),6,Bland,35.21583,-80.85528,1
1774403,110539381,ELM: CHINESE,8.0,1,,POINT (513460.4798787767 3897067.880829963),6,Bland,35.21583,-80.85528,1
1774412,110539390,BLACKGUM: COMMON,3.0,1,,POINT (513579.78034406673 3897222.471892925),5,Carson,35.21889,-80.85083,1
1774413,110539391,BLACKGUM: COMMON,4.0,1,,POINT (513575.25653323485 3897227.6885869843),5,Carson,35.21889,-80.85083,1
1774414,110539392,OAK: WILLOW,3.0,1,,POINT (513560.2116469312 3897240.2345884),5,Carson,35.21889,-80.85083,1
1774415,110539393,OAK: WILLOW,4.0,1,,POINT (513554.3448240196 3897245.8136964166),5,Carson,35.21889,-80.85083,1
1774416,110539394,OAK: WILLOW,3.0,1,,POINT (513546.4009781314 3897252.7259627287),5,Carson,35.21889,-80.85083,1
1774417,110539395,MAPLE: TRIDENT,6.0,1,,POINT (513549.8912600186 3897276.516787651),5,Carson,35.21889,-80.85083,1
1774418,110539396,MAPLE: TRIDENT,5.0,1,,POINT (513555.51223024854 3897272.152043921),5,Carson,35.21889,-80.85083,1
1774419,110539397,MAPLE: TRIDENT,5.0,1,,POINT (513561.25637277256 3897267.0587311937),5,Carson,35.21889,-80.85083,1
1774420,110539398,MAPLE: TRIDENT,5.0,1,,POINT (513572.04914752045 3897259.3861217466),5,Carson,35.21889,-80.85083,1
1774421,110539399,MAPLE: TRIDENT,5.0,1,,POINT (513579.1369459481 3897253.5659324895),5,Carson,35.21889,-80.85083,1
1774422,110539400,MAPLE: TRIDENT,5.0,1,,POINT (513584.2711456176 3897248.2286458462),5,Carson,35.21889,-80.85083,1
1774423,110539401,MAPLE: TRIDENT,5.0,1,,POINT (513589.77299061936 3897241.9201326603),5,Carson,35.21889,-80.85083,1
1774424,110539402,MAPLE: TRIDENT,5.0,1,,POINT (513594.82802180917 3897235.1671461673),5,Carson,35.21889,-80.85083,1
1774425,110539403,ELM: CHINESE,2.0,1,,POINT (513617.288933791 3897233.096370571),5,Carson,35.21889,-80.85083,1
1774426,110539404,ELM: CHINESE,16.0,1,,POINT (513625.3359506978 3897238.696439621),5,Carson,35.21889,-80.85083,1
1774427,110539405,ELM: CHINESE,16.0,1,,POINT (513632.6504923 3897244.4168412937),5,Carson,35.21889,-80.85083,1
1774435,110539413,ELM: CHINESE,8.0,1,,POINT (513717.79385049536 3897303.8913638326),5,Carson,35.21889,-80.85083,1
1774436,110539414,ELM: CHINESE,7.0,1,,POINT (513733.61575392785 3897270.855498643),5,Carson,35.21889,-80.85083,1
1774437,110539415,ELM: CHINESE,6.0,1,,POINT (513721.55652948766 3897264.073163485),5,Carson,35.21889,-80.85083,1
1774438,110539416,ELM: CHINESE,6.0,1,,POINT (513711.6801735149 3897257.498498933),5,Carson,35.21889,-80.85083,1
1774439,110539417,ELM: CHINESE,6.0,1,,POINT (513701.45288152655 3897249.8945324356),5,Carson,35.21889,-80.85083,1
1774440,110539418,ELM: CHINESE,6.0,1,,POINT (513674.61602632917 3897231.1680346616),5,Carson,35.21889,-80.85083,1
1774441,110539419,ELM: CHINESE,8.0,1,,POINT (513662.9673284074 3897221.7775475658),5,Carson,35.21889,-80.85083,1
1774442,110539420,ELM: CHINESE,19.0,1,1101 SOUTH BV,POINT (513608.91073697293 3897180.3249078086),5,Carson,35.21889,-80.85083,1
1774443,110539421,ELM: CHINESE,18.0,1,1101 SOUTH BV,POINT (513599.4529816711 3897171.7488133768),5,Carson,35.21889,-80.85083,1
1774444,110539422,ELM: CHINESE,2.0,1,,POINT (513587.99501599383 3897161.6464179414),5,Carson,35.21889,-80.85083,1
1774445,110539423,ELM: CHINESE,2.0,1,,POINT (513578.9421758995 3897151.470190498),5,Carson,35.21889,-80.85083,1
1774446,110539424,ELM: CHINESE,2.0,1,,POINT (513571.05895609304 3897142.058279265),5,Carson,35.21889,-80.85083,1
1774447,110539425,ELM: CHINESE,2.0,1,,POINT (513561.4288055782 3897134.023474832),5,Carson,35.21889,-80.85083,1
1774448,110539426,ELM: CHINESE,2.0,1,,POINT (513548.91322729824 3897121.7813131963),5,Carson,35.21889,-80.85083,1
1774449,110539427,ELM: CHINESE,2.0,1,,POINT (513541.8095307234 3897112.976068518),5,Carson,35.21889,-80.85083,1
1774461,110539439,HAWTHORN SPP,2.0,1,,POINT (513665.9530733029 3897040.850802852),5,Carson,35.21889,-80.85083,1
1774462,110539440,HAWTHORN SPP,2.0,1,,POINT (513670.8300090634 3897044.381134269),5,Carson,35.21889,-80.85083,1
1774463,110539441,HAWTHORN SPP,3.0,1,,POINT (513674.7295046773 3897048.51722963),5,Carson,35.21889,-80.85083,1
1774464,110539442,CHERRY YOSHINO,14.0,1,,POINT (513701.61679629097 3897070.130147189),5,Carson,35.21889,-80.85083,1
1774465,110539443,CHERRY YOSHINO,3.0,1,,POINT (513724.08733060275 3897088.7730683284),5,Carson,35.21889,-80.85083,1
1774466,110539444,CHERRY YOSHINO,3.0,1,,POINT (513728.47359287215 3897093.8819065457),5,Carson,35.21889,-80.85083,1
1774467,110539445,CHERRY YOSHINO,3.0,1,,POINT (513733.8380412145 3897097.777236814),5,Carson,35.21889,-80.85083,1
1774468,110539446,CHERRY YOSHINO,3.0,1,,POINT (513739.5667257247 3897103.0095163262),5,Carson,35.21889,-80.85083,1
1774469,110539447,CHERRY YOSHINO,3.0,1,,POINT (513746.82475151937 3897110.2445768956),5,Carson,35.21889,-80.85083,1
1774470,110539448,CHERRY YOSHINO,3.0,1,,POINT (513751.21348518727 3897113.6525795595),5,Carson,35.21889,-80.85083,1
1774471,110539449,CHERRY YOSHINO,4.0,1,,POINT (513758.0397690451 3897119.372542719),5,Carson,35.21889,-80.85083,1
1774472,110539450,CHERRY YOSHINO,4.0,1,,POINT (513763.83636651246 3897124.5046974905),5,Carson,35.21889,-80.85083,1
1774473,110539451,CHERRY YOSHINO,3.0,1,,POINT (513768.1036534526 3897127.5481776115),5,Carson,35.21889,-80.85083,1
1774474,110539452,CHERRY YOSHINO,2.0,1,,POINT (513773.10312181857 3897130.714202823),5,Carson,35.21889,-80.85083,1
1774475,110539453,CHERRY YOSHINO,3.0,1,,POINT (513778.95166956494 3897137.282907668),5,Carson,35.21889,-80.85083,1
1774476,110539454,CHERRY YOSHINO,4.0,1,,POINT (513786.03728153463 3897141.938568037),5,Carson,35.21889,-80.85083,1
1774477,110539455,CHERRY YOSHINO,3.0,1,,POINT (513790.2609965146 3897146.8170466484),5,Carson,35.21889,-80.85083,1
1774478,110539456,CHERRY YOSHINO,3.0,1,,POINT (513795.2588731725 3897151.009970679),5,Carson,35.21889,-80.85083,1
1774479,110539457,CHERRY YOSHINO,2.0,1,,POINT (513808.2072818957 3897161.765354757),5,Carson,35.21889,-80.85083,1
1774480,110539458,CHERRY YOSHINO,3.0,1,,POINT (513814.66755214054 3897167.3631512374),5,Carson,35.21889,-80.85083,1
1774481,110539459,OAK: SCARLET,5.0,1,,POINT (513818.2118224222 3897155.461869121),5,Carson,35.21889,-80.85083,1
1774482,110539460,OAK: SCARLET,5.0,1,,POINT (513812.6617667228 3897148.768487123),5,Carson,35.21889,-80.85083,1
1774483,110539461,OAK: SCARLET,7.0,1,,POINT (513803.0303476505 3897141.704791284),5,Carson,35.21889,-80.85083,1
1774484,110539462,OAK: SCARLET,8.0,1,,POINT (513793.27973881376 3897132.7005245313),5,Carson,35.21889,-80.85083,1
1774485,110539463,OAK: SCARLET,8.0,1,,POINT (513776.0230224649 3897119.076522191),5,Carson,35.21889,-80.85083,1
1774486,110539464,OAK: SCARLET,7.0,1,,POINT (513769.4396260209 3897114.085904023),5,Carson,35.21889,-80.85083,1
1774487,110539465,CHERRY YOSHINO,8.0,1,,POINT (513764.68813775317 3897108.369147421),5,Carson,35.21889,-80.85083,1
1774488,110539466,OAK: OVERCUP,18.0,1,,POINT (513738.2907183961 3897085.872559521),5,Carson,35.21889,-80.85083,1
1774489,110539467,CRAPEMYRTLE: SPP,4.0,1,,POINT (513730.0186475745 3897067.645506802),5,Carson,35.21889,-80.85083,1
1774490,110539468,CRAPEMYRTLE: SPP,6.0,1,,POINT (513734.7923676857 3897058.7847933886),5,Carson,35.21889,-80.85083,1
1774491,110539469,CRAPEMYRTLE: SPP,5.0,1,1031 S CALDWELL ST,POINT (513742.37039755355 3897051.750463209),5,Carson,35.21889,-80.85083,1
1774492,110539470,OAK: OVERCUP,21.0,1,,POINT (513763.4174439057 3897025.5733207134),5,Carson,35.21889,-80.85083,1
1774493,110539471,OAK: SCARLET,3.0,1,,POINT (513769.8965367638 3897018.901822582),5,Carson,35.21889,-80.85083,1
1774508,110539486,CRAPEMYRTLE: SPP,3.0,1,,POINT (513757.87463485147 3897014.0289119817),5,Carson,35.21889,-80.85083,1
1774509,110539487,CRAPEMYRTLE: SPP,3.0,1,,POINT (513751.88285654224 3897021.308488404),5,Carson,35.21889,-80.85083,1
1774510,110539488,DOGWOOD: KOUSA,3.0,1,,POINT (513741.19052224734 3897033.956487816),5,Carson,35.21889,-80.85083,1
1774511,110539489,DOGWOOD: KOUSA,3.0,1,,POINT (513730.55415599985 3897045.5239876923),5,Carson,35.21889,-80.85083,1
1774512,110539490,DOGWOOD: KOUSA,3.0,1,,POINT (513724.3171128232 3897053.532172852),5,Carson,35.21889,-80.85083,1
1774513,110539491,DOGWOOD: KOUSA,8.0,1,,POINT (513716.85944203025 3897061.6599545074),5,Carson,35.21889,-80.85083,1
1774514,110539492,MAPLE: SUGAR,3.0,1,,POINT (513708.6832260967 3897060.6756715653),5,Carson,35.21889,-80.85083,1
1774515,110539493,MAPLE: SUGAR,3.0,1,,POINT (513699.5396911926 3897053.6161067276),5,Carson,35.21889,-80.85083,1
1774516,110539494,MAPLE: SUGAR,3.0,1,,POINT (513691.0080806373 3897045.585537526),5,Carson,35.21889,-80.85083,1
1774517,110539495,MAPLE: SUGAR,3.0,1,,POINT (513681.6347191512 3897037.9920777823),5,Carson,35.21889,-80.85083,1
1774518,110539496,MAPLE: SUGAR,3.0,1,,POINT (513673.22306977515 3897031.2980357846),5,Carson,35.21889,-80.85083,1
1774542,110539520,MAPLE: TATARIAN,4.0,1,,POINT (513191.7999909303 3896897.6525689233),6,Bland,35.21583,-80.85528,1
1774543,110539521,MAPLE: TATARIAN,4.0,1,1500 SOUTH BV #101,POINT (513209.1505202066 3896880.3967448473),6,Bland,35.21583,-80.85528,1
1774544,110539522,MAPLE: TATARIAN,4.0,1,1500 SOUTH BV #101,POINT (513217.03380198934 3896873.180079082),6,Bland,35.21583,-80.85528,1
1774560,110539538,OAK: WILLOW,4.0,1,315 RENSSELAER AV,POINT (513284.71080655896 3896815.9846208943),6,Bland,35.21583,-80.85528,1
1774561,110539539,OAK: WILLOW,4.0,1,315 RENSSELAER AV,POINT (513288.74775371084 3896809.794982609),6,Bland,35.21583,-80.85528,1
1774569,110539547,MAPLE: RED,22.0,1,324 E KINGSTON AV #A,POINT (513225.4685634064 3896474.9451528047),7,East/West,35.21194,-80.85917,1
1774570,110539548,MAPLE: RED,11.0,1,322 E KINGSTON AV,POINT (513218.1698698011 3896481.0289751487),7,East/West,35.21194,-80.85917,1
1774571,110539549,MAGNOLIA: SOUTHERN,2.0,1,,POINT (513205.4706927404 3896493.4428514284),7,East/West,35.21194,-80.85917,1
1774572,110539550,MAPLE: TRIDENT,2.0,1,,POINT (513196.5678147707 3896502.097076069),7,East/West,35.21194,-80.85917,1
