INCIDENT_REPORT_ID,LOCATION,ZIP,LATITUDE_PUBLIC,LONGITUDE_PUBLIC,CMPD_PATROL_DIVISION,NPA,LOCATION_TYPE_DESCRIPTION,PLACE_TYPE_DESCRIPTION,PLACE_DETAIL_DESCRIPTION,HIGHEST_NIBRS_DESCRIPTION,date,year,hour,day_type,cluster,cluster_title,geometry,index_right,name,lat,lon,tempmax,tempmin,temp,precip,precipcover,cloudcover,humidity,windspeed,visibility,snow,conditions
20230625-1626-00,200 N COLLEGE ST,28202,35.23,-80.84,Central,476,Indoors,Commercial Place,Hotel/Motel,Other Unlisted Non-Criminal,2023-06-25,2023,16,Sunday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.840856 35.227041),3,3rd St/Convention,35.22361,-80.84306,88.7,67.6,78.6,0.0,0.0,45.6,64.2,10.5,9.9,0.0,Partially cloudy
20181003-1421-00,600 E TRADE ST,28202,35.22,-80.84,Central,476,Other,Public/Non-Residential,Government Building,Forcible Fondling,2018-10-03,2018,14,Weekday,4,Sexual Violent Crimes,POINT (-80.83802 35.222915),1,7th Street,35.22722,-80.83806,86.3,64.7,75.4,0.0,0.0,46.2,76.8,5.6,9.3,0.0,Partially cloudy
20181003-1421-00,600 E TRADE ST,28202,35.22,-80.84,Central,476,Other,Public/Non-Residential,Government Building,Forcible Fondling,2018-10-03,2018,14,Weekday,4,Sexual Violent Crimes,POINT (-80.83802 35.222915),2,CTC/Arena,35.225,-80.84139,86.3,64.7,75.4,0.0,0.0,46.2,76.8,5.6,9.3,0.0,Partially cloudy
20250123-0015-01,400 E 6TH ST,28202,35.23,-80.84,Central,476,Parking Lot,Open Area,Other - Open Area,Theft From Motor Vehicle,2025-01-23,2025,0,Weekday,1,Property Theft and Vandalism,POINT (-80.837768 35.226161),0,9th Street,35.2297,-80.835,38.1,19.6,27.7,0.0,0.0,70.0,49.3,7.4,9.8,0.0,Partially cloudy
20250123-0015-01,400 E 6TH ST,28202,35.23,-80.84,Central,476,Parking Lot,Open Area,Other - Open Area,Theft From Motor Vehicle,2025-01-23,2025,0,Weekday,1,Property Theft and Vandalism,POINT (-80.837768 35.226161),1,7th Street,35.22722,-80.83806,38.1,19.6,27.7,0.0,0.0,70.0,49.3,7.4,9.8,0.0,Partially cloudy
20250123-0015-01,400 E 6TH ST,28202,35.23,-80.84,Central,476,Parking Lot,Open Area,Other - Open Area,Theft From Motor Vehicle,2025-01-23,2025,0,Weekday,1,Property Theft and Vandalism,POINT (-80.837768 35.226161),2,CTC/Arena,35.225,-80.84139,38.1,19.6,27.7,0.0,0.0,70.0,49.3,7.4,9.8,0.0,Partially cloudy
20180215-1626-00,1600 SOUTH BV,28203,35.21,-80.86,Central,3,Indoors,Commercial Place,Restaurant/Diner/Coffee Shop,Credit Card/Teller Fraud,2018-02-15,2018,16,Weekday,0,Fraudulent Financial Crimes,POINT (-80.855609 35.213671),6,Bland,35.21583,-80.85528,77.1,57.0,65.4,0.0,0.0,76.8,77.6,19.3,9.9,0.0,Partially cloudy
20180215-1626-00,1600 SOUTH BV,28203,35.21,-80.86,Central,3,Indoors,Commercial Place,Restaurant/Diner/Coffee Shop,Credit Card/Teller Fraud,2018-02-15,2018,16,Weekday,0,Fraudulent Financial Crimes,POINT (-80.855609 35.213671),7,East/West,35.21194,-80.85917,77.1,57.0,65.4,0.0,0.0,76.8,77.6,19.3,9.9,0.0,Partially cloudy
20201002-0114-00,200 E TRADE ST,28202,35.23,-80.84,Central,476,Indoors,Commercial Place,Hotel/Motel,Simple Assault,2020-10-02,2020,1,Weekday,4,Sexual Violent Crimes,POINT (-80.841973 35.226243),1,7th Street,35.22722,-80.83806,70.1,52.6,61.9,0.0,0.0,32.5,54.6,13.3,9.9,0.0,Partially cloudy
20201002-0114-00,200 E TRADE ST,28202,35.23,-80.84,Central,476,Indoors,Commercial Place,Hotel/Motel,Simple Assault,2020-10-02,2020,1,Weekday,4,Sexual Violent Crimes,POINT (-80.841973 35.226243),2,CTC/Arena,35.225,-80.84139,70.1,52.6,61.9,0.0,0.0,32.5,54.6,13.3,9.9,0.0,Partially cloudy
20201002-0114-00,200 E TRADE ST,28202,35.23,-80.84,Central,476,Indoors,Commercial Place,Hotel/Motel,Simple Assault,2020-10-02,2020,1,Weekday,4,Sexual Violent Crimes,POINT (-80.841973 35.226243),3,3rd St/Convention,35.22361,-80.84306,70.1,52.6,61.9,0.0,0.0,32.5,54.6,13.3,9.9,0.0,Partially cloudy
20231031-2341-00,2200 HAWKINS ST,28202,35.21,-80.86,Central,338,Outdoors,Open Area,Street/Highway,Robbery,2023-10-31,2023,23,Weekday,7,"""Financial and Personal Crimes""",POINT (-80.863631 35.208609),7,East/West,35.21194,-80.85917,65.8,47.8,54.4,0.0,0.0,84.5,70.6,15.8,9.6,0.0,Partially cloudy
20221118-1808-00,200 W MARTIN LUTHER KING JR BV,28202,35.23,-80.85,Central,476,Other,Residential,Apartment/Duplex Private Res,All Other Thefts,2022-11-18,2022,18,Weekday,1,Property Theft and Vandalism,POINT (-80.847447 35.225846),3,3rd St/Convention,35.22361,-80.84306,52.0,27.3,39.4,0.0,0.0,15.8,54.9,9.2,9.9,0.0,Clear
20241223-0945-04,600 S TRYON ST,28202,35.22,-80.85,Central,476,Indoors,Commercial Place,Other - Commercial Place,Intimidation,2024-12-23,2024,9,Weekday,7,"""Financial and Personal Crimes""",POINT (-80.848521 35.223455),4,Brooklyn Village,35.22139,-80.84694,43.9,24.7,34.0,0.0,0.0,13.4,50.7,8.7,9.9,0.0,Clear
20250527-0001-01,100 W TRADE ST,28202,35.23,-80.84,Central,476,Outdoors,Open Area,Other - Open Area,Aggravated Assault,2025-05-27,2025,0,Weekday,4,Sexual Violent Crimes,POINT (-80.843083 35.227199),2,CTC/Arena,35.225,-80.84139,60.8,55.8,57.8,0.932,62.5,100.0,88.2,14.5,6.6,0.0,"Rain, Overcast"
20250527-0001-01,100 W TRADE ST,28202,35.23,-80.84,Central,476,Outdoors,Open Area,Other - Open Area,Aggravated Assault,2025-05-27,2025,0,Weekday,4,Sexual Violent Crimes,POINT (-80.843083 35.227199),3,3rd St/Convention,35.22361,-80.84306,60.8,55.8,57.8,0.932,62.5,100.0,88.2,14.5,6.6,0.0,"Rain, Overcast"
20220101-1419-02,400 E MARTIN LUTHER KING JR BV,28202,35.22,-80.84,Central,476,Indoors,Commercial Place,Hotel/Motel,Other Unlisted Non-Criminal,2022-01-01,2022,14,Saturday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.843363 35.222248),2,CTC/Arena,35.225,-80.84139,75.9,64.1,69.5,0.108,8.33,83.6,84.6,18.7,8.7,0.0,"Rain, Partially cloudy"
20220101-1419-02,400 E MARTIN LUTHER KING JR BV,28202,35.22,-80.84,Central,476,Indoors,Commercial Place,Hotel/Motel,Other Unlisted Non-Criminal,2022-01-01,2022,14,Saturday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.843363 35.222248),3,3rd St/Convention,35.22361,-80.84306,75.9,64.1,69.5,0.108,8.33,83.6,84.6,18.7,8.7,0.0,"Rain, Partially cloudy"
20220101-1419-02,400 E MARTIN LUTHER KING JR BV,28202,35.22,-80.84,Central,476,Indoors,Commercial Place,Hotel/Motel,Other Unlisted Non-Criminal,2022-01-01,2022,14,Saturday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.843363 35.222248),4,Brooklyn Village,35.22139,-80.84694,75.9,64.1,69.5,0.108,8.33,83.6,84.6,18.7,8.7,0.0,"Rain, Partially cloudy"
20250116-1038-03,200 E TRADE ST,28202,35.23,-80.84,Central,476,Outdoors,Public/Non-Residential,Air/Bus/Train Terminal,Simple Assault,2025-01-16,2025,10,Weekday,4,Sexual Violent Crimes,POINT (-80.841973 35.226243),1,7th Street,35.22722,-80.83806,53.9,23.7,38.2,0.0,0.0,18.0,50.8,15.4,9.9,0.0,Clear
20250116-1038-03,200 E TRADE ST,28202,35.23,-80.84,Central,476,Outdoors,Public/Non-Residential,Air/Bus/Train Terminal,Simple Assault,2025-01-16,2025,10,Weekday,4,Sexual Violent Crimes,POINT (-80.841973 35.226243),2,CTC/Arena,35.225,-80.84139,53.9,23.7,38.2,0.0,0.0,18.0,50.8,15.4,9.9,0.0,Clear
20250116-1038-03,200 E TRADE ST,28202,35.23,-80.84,Central,476,Outdoors,Public/Non-Residential,Air/Bus/Train Terminal,Simple Assault,2025-01-16,2025,10,Weekday,4,Sexual Violent Crimes,POINT (-80.841973 35.226243),3,3rd St/Convention,35.22361,-80.84306,53.9,23.7,38.2,0.0,0.0,18.0,50.8,15.4,9.9,0.0,Clear
20241105-2125-04,500 E 6TH ST,28202,35.23,-80.84,Central,476,Outdoors,Residential,Apartment/Duplex Private Res,False Pretenses/Swindle,2024-11-05,2024,21,Weekday,0,Fraudulent Financial Crimes,POINT (-80.836821 35.225305),1,7th Street,35.22722,-80.83806,70.0,57.6,63.8,0.237,37.5,95.0,88.4,8.7,4.9,0.0,"Rain, Overcast"
20241105-2125-04,500 E 6TH ST,28202,35.23,-80.84,Central,476,Outdoors,Residential,Apartment/Duplex Private Res,False Pretenses/Swindle,2024-11-05,2024,21,Weekday,0,Fraudulent Financial Crimes,POINT (-80.836821 35.225305),2,CTC/Arena,35.225,-80.84139,70.0,57.6,63.8,0.237,37.5,95.0,88.4,8.7,4.9,0.0,"Rain, Overcast"
20180318-1819-00,300 S TRYON ST,28202,35.23,-80.85,Central,476,Outdoors,Open Area,Other - Open Area,False Pretenses/Swindle,2018-03-18,2018,18,Sunday,0,Fraudulent Financial Crimes,POINT (-80.845306 35.225651),2,CTC/Arena,35.225,-80.84139,66.7,52.3,60.1,0.0,0.0,52.4,60.9,13.3,9.9,0.0,Partially cloudy
20180318-1819-00,300 S TRYON ST,28202,35.23,-80.85,Central,476,Outdoors,Open Area,Other - Open Area,False Pretenses/Swindle,2018-03-18,2018,18,Sunday,0,Fraudulent Financial Crimes,POINT (-80.845306 35.225651),3,3rd St/Convention,35.22361,-80.84306,66.7,52.3,60.1,0.0,0.0,52.4,60.9,13.3,9.9,0.0,Partially cloudy
20180820-0839-02,200 N TRYON ST,28202,35.23,-80.84,Central,476,Indoors,Commercial Place,Restaurant/Diner/Coffee Shop,Credit Card/Teller Fraud,2018-08-20,2018,8,Weekday,0,Fraudulent Financial Crimes,POINT (-80.841946 35.227994),1,7th Street,35.22722,-80.83806,87.3,73.9,79.3,0.0,0.0,80.2,83.9,9.7,8.8,0.0,Partially cloudy
20180820-0839-02,200 N TRYON ST,28202,35.23,-80.84,Central,476,Indoors,Commercial Place,Restaurant/Diner/Coffee Shop,Credit Card/Teller Fraud,2018-08-20,2018,8,Weekday,0,Fraudulent Financial Crimes,POINT (-80.841946 35.227994),2,CTC/Arena,35.225,-80.84139,87.3,73.9,79.3,0.0,0.0,80.2,83.9,9.7,8.8,0.0,Partially cloudy
20171113-1807-00,1400 S TRYON ST,28203,35.22,-80.86,Central,339,Parking Lot,Commercial Place,Bar/Tavern/Nightclub,All Other Offenses,2017-11-13,2017,18,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.855588 35.216686),6,Bland,35.21583,-80.85528,62.2,44.1,49.6,0.058,12.5,47.9,83.7,13.4,6.1,0.0,"Rain, Partially cloudy"
20200919-0011-00,200 E 3RD ST,28206,35.22,-80.84,Central,476,Parking Lot,Open Area,Other - Open Area,Theft From Motor Vehicle,2020-09-19,2020,0,Saturday,1,Property Theft and Vandalism,POINT (-80.844206 35.224709),2,CTC/Arena,35.225,-80.84139,68.2,56.1,64.0,0.0,0.0,70.8,58.5,14.3,9.8,0.0,Partially cloudy
20200919-0011-00,200 E 3RD ST,28206,35.22,-80.84,Central,476,Parking Lot,Open Area,Other - Open Area,Theft From Motor Vehicle,2020-09-19,2020,0,Saturday,1,Property Theft and Vandalism,POINT (-80.844206 35.224709),3,3rd St/Convention,35.22361,-80.84306,68.2,56.1,64.0,0.0,0.0,70.8,58.5,14.3,9.8,0.0,Partially cloudy
20200919-0011-00,200 E 3RD ST,28206,35.22,-80.84,Central,476,Parking Lot,Open Area,Other - Open Area,Theft From Motor Vehicle,2020-09-19,2020,0,Saturday,1,Property Theft and Vandalism,POINT (-80.844206 35.224709),4,Brooklyn Village,35.22139,-80.84694,68.2,56.1,64.0,0.0,0.0,70.8,58.5,14.3,9.8,0.0,Partially cloudy
20240419-0329-01,100 N TRYON ST,28208,35.23,-80.84,Central,476,Other,Commercial Place,Restaurant/Diner/Coffee Shop,Damage/Vandalism Of Property,2024-04-19,2024,3,Weekday,1,Property Theft and Vandalism,POINT (-80.843083 35.227199),2,CTC/Arena,35.225,-80.84139,85.7,62.8,73.4,0.164,8.33,56.1,59.7,10.2,9.5,0.0,"Rain, Partially cloudy"
20240419-0329-01,100 N TRYON ST,28208,35.23,-80.84,Central,476,Other,Commercial Place,Restaurant/Diner/Coffee Shop,Damage/Vandalism Of Property,2024-04-19,2024,3,Weekday,1,Property Theft and Vandalism,POINT (-80.843083 35.227199),3,3rd St/Convention,35.22361,-80.84306,85.7,62.8,73.4,0.164,8.33,56.1,59.7,10.2,9.5,0.0,"Rain, Partially cloudy"
20210323-1703-03,300 S DAVIDSON ST,28202,35.22,-80.84,Central,476,Parking Lot,Commercial Place,Other - Commercial Place,Theft From Motor Vehicle,2021-03-23,2021,17,Weekday,1,Property Theft and Vandalism,POINT (-80.840288 35.221303),3,3rd St/Convention,35.22361,-80.84306,68.9,51.4,59.9,0.0,0.0,85.0,67.3,12.3,9.9,0.0,Partially cloudy
20241024-1643-01,700 N CALDWELL ST,28202,35.23,-80.83,Central,476,Outdoors,Public/Non-Residential,School - Primary or Secondary,Intimidation,2024-10-24,2024,16,Weekday,7,"""Financial and Personal Crimes""",POINT (-80.832776 35.22815),0,9th Street,35.2297,-80.835,79.0,57.5,66.9,0.0,0.0,3.7,56.0,9.7,9.8,0.0,Clear
20211107-1548-00,500 N COLLEGE ST,28202,35.23,-80.84,Central,476,Indoors,Residential,Common Area of Multi-Family Dwelling,All Other Thefts,2021-11-07,2021,15,Sunday,1,Property Theft and Vandalism,POINT (-80.837656 35.229332),0,9th Street,35.2297,-80.835,65.9,45.2,53.1,0.0,0.0,48.1,48.2,17.1,9.9,0.0,Partially cloudy
20211107-1548-00,500 N COLLEGE ST,28202,35.23,-80.84,Central,476,Indoors,Residential,Common Area of Multi-Family Dwelling,All Other Thefts,2021-11-07,2021,15,Sunday,1,Property Theft and Vandalism,POINT (-80.837656 35.229332),1,7th Street,35.22722,-80.83806,65.9,45.2,53.1,0.0,0.0,48.1,48.2,17.1,9.9,0.0,Partially cloudy
20230925-1436-00,400 E MOREHEAD ST,28202,35.22,-80.85,Providence,3,Indoors,Commercial Place,Fitness Center,All Other Thefts,2023-09-25,2023,14,Weekday,1,Property Theft and Vandalism,POINT (-80.848905 35.218651),4,Brooklyn Village,35.22139,-80.84694,82.6,62.6,72.6,0.0,0.0,69.1,69.5,7.6,9.9,0.0,Partially cloudy
20230925-1436-00,400 E MOREHEAD ST,28202,35.22,-80.85,Providence,3,Indoors,Commercial Place,Fitness Center,All Other Thefts,2023-09-25,2023,14,Weekday,1,Property Theft and Vandalism,POINT (-80.848905 35.218651),5,Carson,35.21889,-80.85083,82.6,62.6,72.6,0.0,0.0,69.1,69.5,7.6,9.9,0.0,Partially cloudy
20180811-1620-05,500 S TRYON ST,28202,35.22,-80.85,Central,476,Parking Deck,Commercial Place,Other - Commercial Place,Theft From Motor Vehicle,2018-08-11,2018,16,Saturday,1,Property Theft and Vandalism,POINT (-80.847459 35.224178),3,3rd St/Convention,35.22361,-80.84306,87.2,71.1,77.3,0.183,12.5,73.1,86.0,8.6,7.5,0.0,"Rain, Partially cloudy"
20180811-1620-05,500 S TRYON ST,28202,35.22,-80.85,Central,476,Parking Deck,Commercial Place,Other - Commercial Place,Theft From Motor Vehicle,2018-08-11,2018,16,Saturday,1,Property Theft and Vandalism,POINT (-80.847459 35.224178),4,Brooklyn Village,35.22139,-80.84694,87.2,71.1,77.3,0.183,12.5,73.1,86.0,8.6,7.5,0.0,"Rain, Partially cloudy"
20180105-1659-01,400 N BREVARD ST,28202,35.23,-80.84,Central,476,Outdoors,Open Area,Street/Highway,All Other Offenses,2018-01-05,2018,16,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.83673 35.2269),0,9th Street,35.2297,-80.835,35.3,11.0,23.6,0.0,0.0,14.7,39.0,7.7,9.9,0.0,Clear
20180105-1659-01,400 N BREVARD ST,28202,35.23,-80.84,Central,476,Outdoors,Open Area,Street/Highway,All Other Offenses,2018-01-05,2018,16,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.83673 35.2269),1,7th Street,35.22722,-80.83806,35.3,11.0,23.6,0.0,0.0,14.7,39.0,7.7,9.9,0.0,Clear
20180105-1659-01,400 N BREVARD ST,28202,35.23,-80.84,Central,476,Outdoors,Open Area,Street/Highway,All Other Offenses,2018-01-05,2018,16,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.83673 35.2269),2,CTC/Arena,35.225,-80.84139,35.3,11.0,23.6,0.0,0.0,14.7,39.0,7.7,9.9,0.0,Clear
20220208-1926-00,300 S CHURCH ST,28202,35.23,-80.85,Central,476,Parking Lot,Commercial Place,Hotel/Motel,Theft From Motor Vehicle,2022-02-08,2022,19,Weekday,1,Property Theft and Vandalism,POINT (-80.847028 35.226138),3,3rd St/Convention,35.22361,-80.84306,53.8,33.8,41.5,0.0,0.0,58.4,72.7,10.1,6.5,0.0,Partially cloudy
20200226-0925-02,500 N TRYON ST,28202,35.23,-80.84,Central,476,Outdoors,Open Area,Street/Highway,Drug/Narcotic Violations,2020-02-26,2020,9,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.838738 35.230244),0,9th Street,35.2297,-80.835,63.4,44.5,53.7,0.001,4.17,66.1,77.4,17.9,6.6,0.0,"Rain, Partially cloudy"
20210720-1519-00,1500 CAMDEN RD,28203,35.22,-80.86,Central,339,Outdoors,Public/Non-Residential,Air/Bus/Train Terminal,Other Unlisted Non-Criminal,2021-07-20,2021,15,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.856237 35.216099),6,Bland,35.21583,-80.85528,82.8,71.6,76.3,0.0,0.0,83.4,75.3,7.3,8.4,0.0,Partially cloudy
20210720-1519-00,1500 CAMDEN RD,28203,35.22,-80.86,Central,339,Outdoors,Public/Non-Residential,Air/Bus/Train Terminal,Other Unlisted Non-Criminal,2021-07-20,2021,15,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.856237 35.216099),7,East/West,35.21194,-80.85917,82.8,71.6,76.3,0.0,0.0,83.4,75.3,7.3,8.4,0.0,Partially cloudy
20240226-1020-01,200 W 4TH ST,28202,35.23,-80.85,Central,476,Indoors,Commercial Place,Office,Other Unlisted Non-Criminal,2024-02-26,2024,10,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.845307 35.22733),2,CTC/Arena,35.225,-80.84139,71.8,46.5,58.2,0.002,4.17,53.0,36.1,15.6,9.9,0.0,"Rain, Partially cloudy"
20240226-1020-01,200 W 4TH ST,28202,35.23,-80.85,Central,476,Indoors,Commercial Place,Office,Other Unlisted Non-Criminal,2024-02-26,2024,10,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.845307 35.22733),3,3rd St/Convention,35.22361,-80.84306,71.8,46.5,58.2,0.002,4.17,53.0,36.1,15.6,9.9,0.0,"Rain, Partially cloudy"
20180205-2020-03,100 E 6TH ST,28202,35.23,-80.84,Central,476,Outdoors,Open Area,Other - Open Area,Robbery,2018-02-05,2018,20,Weekday,7,"""Financial and Personal Crimes""",POINT (-80.840838 35.228772),1,7th Street,35.22722,-80.83806,51.0,36.8,43.2,0.0,0.0,50.1,68.2,14.2,6.8,0.0,Partially cloudy
20180205-2020-03,100 E 6TH ST,28202,35.23,-80.84,Central,476,Outdoors,Open Area,Other - Open Area,Robbery,2018-02-05,2018,20,Weekday,7,"""Financial and Personal Crimes""",POINT (-80.840838 35.228772),2,CTC/Arena,35.225,-80.84139,51.0,36.8,43.2,0.0,0.0,50.1,68.2,14.2,6.8,0.0,Partially cloudy
20230619-1018-01,200 E 9TH ST,28202,35.23,-80.84,Central,476,Parking Deck,Residential,Apartment/Duplex Private Res,All Other Offenses,2023-06-19,2023,10,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.835683 35.229334),0,9th Street,35.2297,-80.835,78.5,70.6,74.2,0.19,8.33,81.7,82.3,9.7,8.4,0.0,"Rain, Partially cloudy"
20230619-1018-01,200 E 9TH ST,28202,35.23,-80.84,Central,476,Parking Deck,Residential,Apartment/Duplex Private Res,All Other Offenses,2023-06-19,2023,10,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.835683 35.229334),1,7th Street,35.22722,-80.83806,78.5,70.6,74.2,0.19,8.33,81.7,82.3,9.7,8.4,0.0,"Rain, Partially cloudy"
20170912-1454-04,600 S COLLEGE ST,28202,35.22,-80.85,Central,476,Indoors,Commercial Place,Hotel/Motel,Other Unlisted Non-Criminal,2017-09-12,2017,14,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.847424 35.222488),3,3rd St/Convention,35.22361,-80.84306,75.9,63.0,68.8,0.531,41.67,82.6,88.7,24.7,8.8,0.0,"Rain, Partially cloudy"
20170912-1454-04,600 S COLLEGE ST,28202,35.22,-80.85,Central,476,Indoors,Commercial Place,Hotel/Motel,Other Unlisted Non-Criminal,2017-09-12,2017,14,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.847424 35.222488),4,Brooklyn Village,35.22139,-80.84694,75.9,63.0,68.8,0.531,41.67,82.6,88.7,24.7,8.8,0.0,"Rain, Partially cloudy"
20230607-1829-05,200 E BLAND ST,28203,35.22,-80.85,Central,3,Indoors,Residential,Apartment/Duplex Private Res,Sudden/Natural Death Investigation,2023-06-07,2023,18,Weekday,9,Non-Criminal Incident Reports,POINT (-80.854286 35.217008),6,Bland,35.21583,-80.85528,80.0,58.3,68.5,0.038,8.33,65.6,70.1,13.0,6.5,0.0,"Rain, Partially cloudy"
20231223-2050-00,600 E TRADE ST,29202,35.22,-80.84,Central,476,Outdoors,Open Area,Other - Open Area,Other Unlisted Non-Criminal,2023-12-23,2023,20,Saturday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.83802 35.222915),1,7th Street,35.22722,-80.83806,63.0,35.6,48.6,0.0,0.0,44.0,61.1,9.4,9.9,0.0,Partially cloudy
20231223-2050-00,600 E TRADE ST,29202,35.22,-80.84,Central,476,Outdoors,Open Area,Other - Open Area,Other Unlisted Non-Criminal,2023-12-23,2023,20,Saturday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.83802 35.222915),2,CTC/Arena,35.225,-80.84139,63.0,35.6,48.6,0.0,0.0,44.0,61.1,9.4,9.9,0.0,Partially cloudy
20251118-1601-02,600 E 4TH ST,28202,35.22,-80.84,Central,476,Other,Public/Non-Residential,Other - Public/Non-Residential,All Other Thefts,2025-11-18,2025,16,Weekday,1,Property Theft and Vandalism,POINT (-80.839211 35.2221),2,CTC/Arena,35.225,-80.84139,67.9,37.0,53.5,0.0,0.0,16.8,44.2,10.8,9.6,0.0,Clear
20251118-1601-02,600 E 4TH ST,28202,35.22,-80.84,Central,476,Other,Public/Non-Residential,Other - Public/Non-Residential,All Other Thefts,2025-11-18,2025,16,Weekday,1,Property Theft and Vandalism,POINT (-80.839211 35.2221),3,3rd St/Convention,35.22361,-80.84306,67.9,37.0,53.5,0.0,0.0,16.8,44.2,10.8,9.6,0.0,Clear
20240423-2137-03,300 E 9TH ST,28202,35.23,-80.84,Central,476,Outdoors,Public/Non-Residential,School - Primary or Secondary,Drug/Narcotic Violations,2024-04-23,2024,21,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.835683 35.229334),0,9th Street,35.2297,-80.835,71.9,41.5,57.7,0.0,0.0,39.7,55.0,14.2,9.9,0.0,Partially cloudy
20240423-2137-03,300 E 9TH ST,28202,35.23,-80.84,Central,476,Outdoors,Public/Non-Residential,School - Primary or Secondary,Drug/Narcotic Violations,2024-04-23,2024,21,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.835683 35.229334),1,7th Street,35.22722,-80.83806,71.9,41.5,57.7,0.0,0.0,39.7,55.0,14.2,9.9,0.0,Partially cloudy
20260109-0656-01,1100 SOUTH BV,28203,35.22,-80.85,Central,3,Indoors,Residential,Apartment/Duplex Private Res,All Other Offenses,2026-01-09,2026,6,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.850391 35.217768),5,Carson,35.21889,-80.85083,64.0,55.8,59.6,0.019,8.33,57.5,84.7,7.9,4.5,0.0,"Rain, Partially cloudy"
20170216-1027-03,900 N COLLEGE ST,28206,35.23,-80.83,Central,476,Outdoors,Commercial Place,Other - Commercial Place,Simple Assault,2017-02-16,2017,10,Weekday,4,Sexual Violent Crimes,POINT (-80.832622 35.232917),0,9th Street,35.2297,-80.835,57.7,33.4,45.5,0.0,0.0,21.2,38.1,14.1,9.9,0.0,Partially cloudy
20190731-1845-02,300 E TRADE ST,28202,35.23,-80.84,Central,476,Outdoors,Open Area,Street/Highway,All Other Thefts,2019-07-31,2019,18,Weekday,1,Property Theft and Vandalism,POINT (-80.841973 35.226243),1,7th Street,35.22722,-80.83806,90.0,72.7,78.9,0.003,8.33,51.0,68.5,17.8,9.6,0.0,"Rain, Partially cloudy"
20190731-1845-02,300 E TRADE ST,28202,35.23,-80.84,Central,476,Outdoors,Open Area,Street/Highway,All Other Thefts,2019-07-31,2019,18,Weekday,1,Property Theft and Vandalism,POINT (-80.841973 35.226243),2,CTC/Arena,35.225,-80.84139,90.0,72.7,78.9,0.003,8.33,51.0,68.5,17.8,9.6,0.0,"Rain, Partially cloudy"
20190731-1845-02,300 E TRADE ST,28202,35.23,-80.84,Central,476,Outdoors,Open Area,Street/Highway,All Other Thefts,2019-07-31,2019,18,Weekday,1,Property Theft and Vandalism,POINT (-80.841973 35.226243),3,3rd St/Convention,35.22361,-80.84306,90.0,72.7,78.9,0.003,8.33,51.0,68.5,17.8,9.6,0.0,"Rain, Partially cloudy"
